s.no,title,type,main_genre,listed_in,rating,main_country,release_year,year_added,month_added,date_added,day_of_week,duration_int,duration_type,director,cast,description
6628,Don't Crack Under Pressure II,Movie,Action & Adventure,"Action & Adventure, Documentaries, International Movies",TV-MA,France,2016,2020,6,12-06-20,Friday,88,min,Thierry Donard,"Davide Carrera, Eric Duguil, Jesse Richman, Richie Jackson, Loic Collomb-Patton, Wille Lindberg, Matt Annetts","Using state-of-the-art technology, this stunning sequel follows athletes pulling off daring feats under extreme conditions in extraordinary locations."
6629,Don't Crack Under Pressure III,Movie,Action & Adventure,"Action & Adventure, Documentaries, International Movies",TV-14,France,2017,2020,6,12-06-20,Friday,94,min,Thierry Donard,"Temarii Buillard, Davide Carrera, Jesse Richman, Loic Collomb-Patton, Wille Lindberg, Matt Annetts","Through deserts, above mountains and deep into oceans, elite athletes — both veteran and new — form bonds and pursue adventure in sumptuous landscapes."
6630,Don't Knock Twice,Movie,Horror Movies,"Horror Movies, International Movies",R,United Kingdom,2016,2019,2,08-02-19,Friday,93,min,Caradog W. James,"Katee Sackhoff, Lucy Boynton, Richard Mylan, Nick Moran, Pascale Wilson, Javier Botet, Pooneh Hajimohammadi, Sarah Buckland",A recovering addict becomes her estranged daughter's only hope after the teen awakens a terrifying child-stealing witch from an urban legend.
6631,Don't Look Down,Movie,Documentaries,"Documentaries, International Movies",TV-MA,United Kingdom,2016,2017,4,01-04-17,Saturday,93,min,Daniel Gordon,Richard Branson,"Aided by dramatic reconstructions and archive footage, Sir Richard Branson recounts his daring attempts to break hot air balloon records."
6632,Don't Think Twice,Movie,Comedies,"Comedies, Dramas, Independent Movies",R,United States,2016,2017,5,01-05-17,Monday,92,min,Mike Birbiglia,"Keegan-Michael Key, Gillian Jacobs, Mike Birbiglia, Kate Micucci, Chris Gethard, Richard Masur, Tami Sagher, Erin Darke",Six talented but struggling improv comics see a sudden shift in their troupe's dynamic after one of them lands a much-coveted gig on television.
6633,Donnie Brasco,Movie,Dramas,"Dramas, Thrillers",R,United States,1997,2020,1,01-01-20,Wednesday,127,min,Mike Newell,"Al Pacino, Johnny Depp, Michael Madsen, Bruno Kirby, James Russo, Anne Heche, Zeljko Ivanek, Gerry Becker, Robert Miano, Zach Grenier","When FBI agent Joe Pistone goes undercover to infiltrate the mob, he starts to identify with the made men he's charged with taking down."
6634,Doom,Movie,Action & Adventure,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",R,United Kingdom,2005,2020,11,01-11-20,Sunday,105,min,Andrzej Bartkowiak,"Karl Urban, Rosamund Pike, Dwayne Johnson, Deobia Oparei, Ben Daniels, Razaaq Adoti, Richard Brake, Dexter Fletcher, Al Weaver, Brian Steele",A special ops squad investigating a distress signal from a distant planet discovers that mutant aliens have already wiped out most of the population.
6635,Doomsday Preppers,TV Show,Reality TV,"Reality TV, Science & Nature TV",TV-14,United States,2013,2019,3,01-03-19,Friday,1,Season,unknown,Michael Izquierdo,This series highlights a diverse group of survivalists as they prepare for various catastrophic scenarios that could cause civilization to collapse.
6636,Doubles Cause Troubles,Movie,Action & Adventure,"Action & Adventure, Comedies, International Movies",TV-14,Hong Kong,1989,2018,8,01-08-18,Wednesday,94,min,Wong Jing,"Carol 'Do Do' Cheng, Maggie Cheung, Wilson Lam, Chan Pak-cheung, Charlie Cho, Tom Poon, Kwan Ming-yuk, Hon Yee-Sang, Sherman Wong, Lo Fan","When the tenant in their flat dies under suspicious circumstances, two bickering cousins are forced to navigate both sides of the law."
6637,Doubt,Movie,Dramas,"Dramas, Faith & Spirituality",PG-13,United States,2008,2019,3,07-03-19,Thursday,104,min,John Patrick Shanley,"Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis, Alice Drummond, Audrie Neenan, Susan Blommaert, Carrie Preston, Lydia Jordan, Lloyd Clay Brown","Sister Aloysius begins to have doubts about doting Father Flynn, who seems to have become overly involved in the life of an African American pupil."
6638,Down The Fence,Movie,Documentaries,Documentaries,TV-PG,United States,2017,2018,1,15-01-18,Monday,94,min,M.J. Isakson,Not listed,"The human-equine bond propels the unique and challenging sport of reined cow horse, in which dedicated trainers compete for the national championship."
6639,Dr. Seuss' The Cat in the Hat,Movie,Children & Family Movies,"Children & Family Movies, Comedies",PG,United States,2003,2019,5,01-05-19,Wednesday,82,min,Bo Welch,"Mike Myers, Alec Baldwin, Kelly Preston, Dakota Fanning, Spencer Breslin, Amy Hill, Sean Hayes, Dan Castellaneta","While Mom is away, a bored little boy and girl are visited by the Cat in the Hat, who proceeds to turn the house into the ""mother of all messes."""
6640,Dr. Seuss' The Grinch,Movie,Children & Family Movies,"Children & Family Movies, Comedies",PG,France,2018,2019,6,05-06-19,Wednesday,86,min,"Scott Mosier, Yarrow Cheney","Benedict Cumberbatch, Cameron Seely, Rashida Jones, Pharrell Williams, Kenan Thompson, Angela Lansbury",A grump with a mean streak plots to bring Christmas to a halt in the cheerful town of Whoville. But a generous little girl could change his heart.
6641,Dragonheart,Movie,Action & Adventure,"Action & Adventure, Sci-Fi & Fantasy",PG-13,United States,1996,2020,1,01-01-20,Wednesday,103,min,Rob Cohen,"Sean Connery, Dennis Quaid, David Thewlis, Pete Postlethwaite, Dina Meyer, Jason Isaacs, Brian Thompson, Julie Christie","In ancient times when majestic fire-breathers soared through the skies, a knight comes face to face and heart to heart with the last dragon on Earth."
6642,Dragonheart 3: The Sorcerer,Movie,Action & Adventure,"Action & Adventure, Sci-Fi & Fantasy",PG-13,United States,2015,2020,1,01-01-20,Wednesday,97,min,Colin Teague,"Julian Morris, Tamzin Merchant, Ben Kingsley, Jassa Ahluwalia, Jonjo O'Neill, Dominic Mafham, Roger Ashton-Griffiths, Jake Curran, Duncan Preston, Ozama Oancea","When an aspiring knight crosses paths with a dragon, the two form an unlikely alliance in a high-stakes battle against a malicious sorcerer."
6643,Dragonheart: A New Beginning,Movie,Action & Adventure,"Action & Adventure, Sci-Fi & Fantasy",PG,United States,2000,2020,1,01-01-20,Wednesday,84,min,Doug Lefler,"Christopher Masterson, Harry Van Gorkum, Rona Figueroa, Matt Hickey, Henry O, Tom Burke, Robby Benson, Ken Shorter, John Woodnutt, Lubomir Misak","This sequel introduces Draco the dragon's offspring, Drake, who dreams of becoming a knight and teams up with a stable boy to master his skills."
6644,Dragonheart: Battle for the Heartfire,Movie,Action & Adventure,"Action & Adventure, Sci-Fi & Fantasy",PG-13,United States,2017,2017,6,13-06-17,Tuesday,98,min,Patrik Syversen,"Tom Rhys Harries, Jessamine-Bliss Bell, Patrick Stewart, André Eriksen, Richard Cordery, Martin Hutson, Turlough Convery, Delroy Brown, Tamzin Merchant","When the king of Brittania dies, the dragon who shares his heart must find a new ruler, but the monarch's grandchildren go to war over the throne."
6645,Dragonkala Ka Rahasya,Movie,Children & Family Movies,Children & Family Movies,TV-Y,various,2018,2019,6,18-06-19,Tuesday,68,min,Rajiv Chilaka,Not listed,"Bheem helps to reopen Dragonpur's abandoned magic and martial arts school, but is tested like never before when an ex-student returns seeking revenge!"
6646,Dramaworld,TV Show,Romantic TV Shows,"Romantic TV Shows, TV Comedies, TV Dramas",TV-14,United States,2016,2016,5,23-05-16,Monday,1,Season,unknown,"Liv Hewson, Sean Dulake, Justin Chon, Noo-Ri Bae, Sa-hee Kim, Jimmy Shubert","A huge fan of a Korean TV drama is transported to a magical realm where she has the power to alter her favorite show's story line as a ""Facilitator."""
6647,Dream Big: Engineering Our World,Movie,Documentaries,Documentaries,TV-G,United States,2017,2018,7,01-07-18,Sunday,42,min,Greg MacGillivray,Jeff Bridges,"Narrated by Jeff Bridges, this compelling documentary examines some incredible achievements of engineering from across the globe."
6648,Dream Boat,Movie,Documentaries,"Documentaries, International Movies, LGBTQ Movies",TV-MA,Germany,2017,2017,12,01-12-17,Friday,92,min,Tristan Ferland Milewski,Not listed,"On a cruise for gay men, five passengers of different nationalities take a break from their families and cultures to party and reflect on life."
6649,Dries,Movie,Documentaries,"Documentaries, International Movies",TV-PG,Germany,2017,2018,1,01-01-18,Monday,89,min,Reiner Holzemer,Dries Van Noten,This documentary explores the intense passion and distinctive talent that make Dries Van Noten one of the most unique fashion designers in the world.
6650,Driven to Dance,Movie,Dramas,Dramas,TV-PG,United States,2018,2019,1,16-01-19,Wednesday,99,min,unknown,"Juliet Doherty, Kaitlyn Black","A young dancer grapples with her dream to join a famed ballet company against the wishes of her mother, who pushes her to pursue a more practical path."
6651,"Drugs, Inc.",TV Show,Crime TV Shows,"Crime TV Shows, Docuseries",TV-MA,United States,2015,2019,3,23-03-19,Saturday,1,Season,unknown,Mike Secher,"This absorbing documentary series follows the entire supply chain of the illicit drug trade, tracing its production, export, sale and consumption."
6652,Dueños del paraíso,TV Show,Crime TV Shows,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",TV-14,United States,2015,2017,2,25-02-17,Saturday,1,Season,unknown,"Kate del Castillo, Jorge Zabaleta, José María Torre, Tony Dalton, Géraldine Bazán, Ximena Duque, Adriana Barraza, Juan Pablo Llano, Daniela Wong, Tiago Correa, Margarita Muñoz, Miguel Varoni, Ariel Texido, María Luisa Flores, Alberto Jiménez, Andrea López, Maxi Iglesias, Jorge Hernández, Alberto Mateo, Sofía Lama","When Anastasia Cardona's drug lord husband is murdered, she inherits his cocaine empire, leading to a life of wealth, power, violence and betrayal."
6653,Dukhtar,Movie,Dramas,"Dramas, Independent Movies, International Movies",TV-14,Pakistan,2014,2016,9,01-09-16,Thursday,93,min,Afia Nathaniel,"Samiya Mumtaz, Mohib Mirza, Saleha Aref, Asif Khan, Adnan Shah, Ajab Gul, Abdullah Jan, Samina Ahmad, Omair Rana, Zeeshan Shafa",A young mother embarks on a desperate quest for freedom when she kidnaps her 10-year-old daughter to save her from a tribal marriage.
6654,Dum,Movie,Action & Adventure,"Action & Adventure, Dramas, International Movies",TV-14,India,2003,2018,3,01-03-18,Thursday,162,min,Eeshwar Nivas,"Vivek Oberoi, Diya Mirza, Atul Kulkarni, Govind Namdeo, Mukesh Rishi, Sushant Singh, Yashpal Sharma, Sheeba","When one of his colleagues becomes corrupted by power and goes over to the dark side, a young police officer tries to bring the offender to justice."
6655,Dumb and Dumberer: When Harry Met Lloyd,Movie,Comedies,Comedies,PG-13,United States,2003,2019,10,01-10-19,Tuesday,85,min,Troy Miller,"Eric Christian Olsen, Derek Richardson, Rachel Nichols, Cheri Oteri, Luis Guzmán, Elden Henson, William Lee Scott, Mimi Rogers, Eugene Levy",This wacky prequel to the 1994 blockbuster goes back to the lame-brained title characters' days as classmates at a Rhode Island high school.
6656,E-Cigarettes: Miracle or Menace?,Movie,Documentaries,Documentaries,TV-14,United Kingdom,2016,2019,2,01-02-19,Friday,52,min,Emma Hatherley,Michael Mosley,This documentary investigates the surge in vaping culture and whether e-cigarettes can really help smokers kick the habit.
6657,Earth to Echo,Movie,Children & Family Movies,"Children & Family Movies, Sci-Fi & Fantasy",PG,United States,2014,2019,10,01-10-19,Tuesday,91,min,Dave Green,"Teo Halm, Astro, Reese Hartwig, Ella Wahlestedt, Jason Gray-Stanford, Algee Smith, Cassius Willis, Sonya Leslie, Kerry O'Malley, Virginia Louise Smith, Peter Mackenzie, Valerie Wildman","When a construction project begins in their neighborhood, four friends start receiving bizarre encoded text messages on their cell phones."
6658,Earth to Luna!,TV Show,Kids' TV,Kids' TV,TV-Y,Brazil,2014,2020,4,10-04-20,Friday,1,Season,unknown,"Angelina Carballo, Raul-Gomez Pina, Eric Anderson","Curious about everything and excited about science, 6-year-old Luna, her brother Jupiter and pet Clyde explore nature to learn about the world."
6659,Earth's Natural Wonders,TV Show,British TV Shows,"British TV Shows, Docuseries, Science & Nature TV",TV-PG,United Kingdom,2015,2017,3,01-03-17,Wednesday,1,Season,unknown,Olivia Colman,Earth's most sublime landscapes can also be the most forbidding. Discover how inhabitants survive and flourish in our planet's harshest environments.
6660,Earth's Natural Wonders: Life at the Extremes,TV Show,British TV Shows,"British TV Shows, Docuseries, Science & Nature TV",TV-14,various,2018,2018,10,01-10-18,Monday,1,Season,unknown,Corey Johnson,"From the Arctic to the Outback, humans battle the elements and use their ingenuity to survive in the most extreme environments in the world."
6661,East Side Sushi,Movie,Dramas,Dramas,PG,United States,2015,2020,9,15-09-20,Tuesday,106,min,Anthony Lucero,"Diana Elizabeth Torres, Yutaka Takeuchi, Rodrigo Duarte Clark, Kaya Jade Aguirre, Roji Oyama, Lane Nishikawa, Miyoko Sakatani","She’s not the usual candidate for the role, but a dogged Mexican-American mother makes it her mission to become a talented sushi chef."
6662,Easy A,Movie,Comedies,"Comedies, Romantic Movies",PG-13,United States,2010,2020,11,01-11-20,Sunday,92,min,Will Gluck,"Emma Stone, Penn Badgley, Amanda Bynes, Dan Byrd, Thomas Haden Church, Patricia Clarkson, Cam Gigandet, Lisa Kudrow, Malcolm McDowell, Aly Michalka","When a lie about Olive's reputation transforms her from anonymous to infamous at her high school, she decides to embrace a provocative new persona."
6663,Easy Fortune Happy Life,TV Show,International TV Shows,"International TV Shows, Romantic TV Shows, TV Comedies",TV-MA,Taiwan,2009,2016,9,01-09-16,Thursday,1,Season,unknown,"Lan Cheng-lung, Joe Chen, Roy Chiu, Jocelyn Wang, Chieh-kai Shiou, Ting Chiang, Wang Chuan","Years after a wealthy man is healed by a rural herbalist, fate lands him in the same hospital where the woman's granddaughter is treating patients."
6664,Eat Pray Love,Movie,Dramas,"Dramas, Romantic Movies",PG-13,United States,2010,2019,9,10-09-19,Tuesday,140,min,Ryan Murphy,"Julia Roberts, James Franco, Javier Bardem, Richard Jenkins, Viola Davis, Billy Crudup, Hadi Subiyanto, Mike O'Malley, Tuva Novotny, Luca Argentero","After deciding to reshape her life after divorce, Liz travels around the world in search of good food, spirituality and true love."
6665,Eddie Murphy: Delirious,Movie,Stand-Up Comedy,Stand-Up Comedy,TV-MA,United States,1983,2018,4,15-04-18,Sunday,69,min,Bruce Gowers,Eddie Murphy,"Flashing the wild stand-up comedy that made him a household name, Eddie Murphy unleashes uncensored observations and parodies in this 1983 live show."
6666,Eeda,Movie,Dramas,"Dramas, International Movies, Romantic Movies",TV-14,India,2018,2018,9,15-09-18,Saturday,153,min,Ajithkumar,"Shane Nigaam, Nimisha Sajayan, Manikandan R. Achari, Alencier Ley Lopez, Sujith Sankar, P. Balachandran, Sudhi Koppa",Two young adults with families on opposite ends of the political spectrum fall in love in a Kerala city torn by violence.
6667,Eh Janam Tumhare Lekhe,Movie,Dramas,"Dramas, International Movies",TV-14,India,2015,2017,12,01-12-17,Friday,124,min,Harjit Singh,"Pavan Malhotra, Sudhanshu Aggarwal, Arjuna Bhalla, Avrinder Kaur, Arvinder Bhatti, Master Yuvraj, Jai Bharti, Gagandeep Singh","Driven by the lessons he learned from his mother, and the values of the Sikh religion, a man sets out on a mission to serve humanity."
6668,Ek Cup Chya,Movie,Dramas,"Dramas, Independent Movies, International Movies",TV-PG,India,2009,2018,3,15-03-18,Thursday,120,min,"Sumitra Bhave, Sunil Sukthankar","Kishore Kadam, Ashwini Giri, Kamal Desai, Devika Daftardar, Sunil Sukthankar, Shriram Ranade, Padmanabh Bind",A poor bus conductor's efforts at obtaining information about his enormous electricity bill are hindered by a corrupt system.
6669,Ek Hasina Thi,Movie,Dramas,"Dramas, International Movies, Thrillers",TV-MA,India,2004,2019,8,01-08-19,Thursday,134,min,Sriram Raghavan,"Saif Ali Khan, Urmila Matondkar, Seema Biswas, Pratima Kazmi, Aditya Srivastava, Rasika Joshi, Madan Joshi, Seema Adhikari","Imprisoned for underworld crimes she didn’t commit, a vengeful woman breaks free and goes scorched earth on the smooth-talking suitor who framed her."
